,0,1,2,3,4,5,6,7,8,9,10
242,242,225,video_result/ex_02/frame_detection/frame_detection_debug/frame_225.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_225_crop_0.jpg,0,484,125,548,253,dave 1.00,"leo: 0.95624, dave: 0.99594, "
243,243,225,video_result/ex_02/frame_detection/frame_detection_debug/frame_225.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_225_crop_1.jpg,1,131,100,195,228,leo 0.98,"leo: 0.98385, dave: 0.96594, "
244,244,226,video_result/ex_02/frame_detection/frame_detection_debug/frame_226.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_226_crop_0.jpg,0,484,126,548,254,dave 1.00,"leo: 0.96196, dave: 0.99609, "
245,245,226,video_result/ex_02/frame_detection/frame_detection_debug/frame_226.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_226_crop_1.jpg,1,129,101,193,229,leo 0.98,"leo: 0.97549, dave: 0.93944, "
246,246,227,video_result/ex_02/frame_detection/frame_detection_debug/frame_227.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_227_crop_0.jpg,0,485,126,549,254,dave 1.00,"leo: 0.95895, dave: 0.99621, "
247,247,227,video_result/ex_02/frame_detection/frame_detection_debug/frame_227.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_227_crop_1.jpg,1,111,54,207,246,dave 0.99,"leo: 0.94210, dave: 0.98938, "
248,248,228,video_result/ex_02/frame_detection/frame_detection_debug/frame_228.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_228_crop_0.jpg,0,485,129,549,257,dave 1.00,"leo: 0.91372, dave: 0.99597, "
249,249,228,video_result/ex_02/frame_detection/frame_detection_debug/frame_228.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_228_crop_1.jpg,1,125,107,189,235,dave 0.99,"leo: 0.96647, dave: 0.98502, "
250,250,229,video_result/ex_02/frame_detection/frame_detection_debug/frame_229.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_229_crop_0.jpg,0,484,128,548,256,dave 1.00,"leo: 0.92492, dave: 0.99573, "
251,251,229,video_result/ex_02/frame_detection/frame_detection_debug/frame_229.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_229_crop_1.jpg,1,123,110,187,238,leo 0.98,"leo: 0.98272, dave: 0.97945, "
252,252,230,video_result/ex_02/frame_detection/frame_detection_debug/frame_230.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_230_crop_0.jpg,0,483,133,547,261,dave 0.99,"leo: 0.88188, dave: 0.99413, "
253,253,230,video_result/ex_02/frame_detection/frame_detection_debug/frame_230.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_230_crop_1.jpg,1,122,112,186,240,leo 0.98,"leo: 0.98444, dave: 0.98173, "
254,254,231,video_result/ex_02/frame_detection/frame_detection_debug/frame_231.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_231_crop_0.jpg,0,482,133,546,261,dave 1.00,"leo: 0.92719, dave: 0.99534, "
255,255,231,video_result/ex_02/frame_detection/frame_detection_debug/frame_231.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_231_crop_1.jpg,1,118,115,182,243,leo 0.98,"leo: 0.97969, dave: 0.95760, "
256,256,232,video_result/ex_02/frame_detection/frame_detection_debug/frame_232.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_232_crop_0.jpg,0,481,133,545,261,dave 1.00,"leo: 0.93805, dave: 0.99561, "
257,257,232,video_result/ex_02/frame_detection/frame_detection_debug/frame_232.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_232_crop_1.jpg,1,118,115,182,243,leo 0.99,"leo: 0.98679, dave: 0.98584, "
258,258,233,video_result/ex_02/frame_detection/frame_detection_debug/frame_233.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_233_crop_0.jpg,0,464,118,560,310,dave 0.99,"leo: 0.97508, dave: 0.99375, "
259,259,233,video_result/ex_02/frame_detection/frame_detection_debug/frame_233.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_233_crop_1.jpg,1,117,117,181,245,dave 0.98,"leo: 0.97186, dave: 0.98218, "
260,260,234,video_result/ex_02/frame_detection/frame_detection_debug/frame_234.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_234_crop_0.jpg,0,479,133,543,261,dave 1.00,"leo: 0.96013, dave: 0.99574, "
261,261,234,video_result/ex_02/frame_detection/frame_detection_debug/frame_234.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_234_crop_1.jpg,1,115,120,179,248,leo 0.98,"leo: 0.97532, dave: 0.97163, "
262,262,235,video_result/ex_02/frame_detection/frame_detection_debug/frame_235.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_235_crop_0.jpg,0,464,122,560,314,dave 0.99,"leo: 0.97636, dave: 0.99474, "
263,263,235,video_result/ex_02/frame_detection/frame_detection_debug/frame_235.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_235_crop_1.jpg,1,115,124,179,252,leo 0.99,"leo: 0.98979, dave: 0.98165, "
264,264,236,video_result/ex_02/frame_detection/frame_detection_debug/frame_236.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_236_crop_0.jpg,0,479,138,543,266,dave 0.99,"leo: 0.89507, dave: 0.99343, "
265,265,236,video_result/ex_02/frame_detection/frame_detection_debug/frame_236.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_236_crop_1.jpg,1,114,125,178,253,leo 0.99,"leo: 0.98629, dave: 0.97602, "
266,266,237,video_result/ex_02/frame_detection/frame_detection_debug/frame_237.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_237_crop_0.jpg,0,461,122,557,314,dave 0.99,"leo: 0.97905, dave: 0.99496, "
267,267,237,video_result/ex_02/frame_detection/frame_detection_debug/frame_237.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_237_crop_1.jpg,1,112,128,176,256,leo 0.99,"leo: 0.98715, dave: 0.95662, "
268,268,238,video_result/ex_02/frame_detection/frame_detection_debug/frame_238.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_238_crop_0.jpg,0,462,123,558,315,dave 1.00,"leo: 0.97530, dave: 0.99564, "
269,269,238,video_result/ex_02/frame_detection/frame_detection_debug/frame_238.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_238_crop_1.jpg,1,111,129,175,257,leo 0.98,"leo: 0.98154, dave: 0.98046, "
270,270,239,video_result/ex_02/frame_detection/frame_detection_debug/frame_239.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_239_crop_0.jpg,0,475,139,539,267,dave 0.99,"leo: 0.96524, dave: 0.99434, "
271,271,239,video_result/ex_02/frame_detection/frame_detection_debug/frame_239.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_239_crop_1.jpg,1,107,134,171,262,leo 0.98,"leo: 0.98443, dave: 0.96647, "
272,272,240,video_result/ex_02/frame_detection/frame_detection_debug/frame_240.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_240_crop_0.jpg,0,475,142,539,270,dave 1.00,"leo: 0.95267, dave: 0.99565, "
273,273,240,video_result/ex_02/frame_detection/frame_detection_debug/frame_240.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_240_crop_1.jpg,1,106,136,170,264,leo 0.98,"leo: 0.98460, dave: 0.97896, "
274,274,241,video_result/ex_02/frame_detection/frame_detection_debug/frame_241.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_241_crop_0.jpg,0,472,147,536,275,dave 0.99,"leo: 0.89327, dave: 0.99439, "
275,275,241,video_result/ex_02/frame_detection/frame_detection_debug/frame_241.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_241_crop_1.jpg,1,103,140,167,268,leo 0.98,"leo: 0.97996, dave: 0.83452, "
276,276,242,video_result/ex_02/frame_detection/frame_detection_debug/frame_242.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_242_crop_0.jpg,0,471,147,535,275,dave 0.99,"leo: 0.93987, dave: 0.99319, "
277,277,242,video_result/ex_02/frame_detection/frame_detection_debug/frame_242.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_242_crop_1.jpg,1,103,143,167,271,leo 0.98,"leo: 0.98263, dave: 0.89942, "
278,278,243,video_result/ex_02/frame_detection/frame_detection_debug/frame_243.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_243_crop_0.jpg,0,469,156,533,284,dave 0.99,"leo: 0.85959, dave: 0.99426, "
279,279,243,video_result/ex_02/frame_detection/frame_detection_debug/frame_243.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_243_crop_1.jpg,1,102,143,166,271,leo 0.97,"leo: 0.97477, dave: 0.94083, "
280,280,244,video_result/ex_02/frame_detection/frame_detection_debug/frame_244.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_244_crop_0.jpg,0,466,147,530,275,dave 0.99,"leo: 0.92010, dave: 0.99391, "
281,281,244,video_result/ex_02/frame_detection/frame_detection_debug/frame_244.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_244_crop_1.jpg,1,101,145,165,273,leo 0.98,"leo: 0.98218, dave: 0.95158, "
282,282,245,video_result/ex_02/frame_detection/frame_detection_debug/frame_245.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_245_crop_0.jpg,0,464,148,528,276,dave 0.99,"leo: 0.93204, dave: 0.99292, "
283,283,245,video_result/ex_02/frame_detection/frame_detection_debug/frame_245.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_245_crop_1.jpg,1,100,145,164,273,leo 0.98,"leo: 0.97857, dave: 0.96600, "
284,284,246,video_result/ex_02/frame_detection/frame_detection_debug/frame_246.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_246_crop_0.jpg,0,463,148,527,276,dave 0.99,"leo: 0.92963, dave: 0.99256, "
285,285,246,video_result/ex_02/frame_detection/frame_detection_debug/frame_246.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_246_crop_1.jpg,1,100,148,164,276,leo 0.99,"leo: 0.99075, dave: 0.95547, "
286,286,247,video_result/ex_02/frame_detection/frame_detection_debug/frame_247.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_247_crop_0.jpg,0,100,153,164,281,leo 0.99,"leo: 0.99150, dave: 0.93583, "
287,287,248,video_result/ex_02/frame_detection/frame_detection_debug/frame_248.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_248_crop_0.jpg,0,99,155,163,283,leo 0.99,"leo: 0.98884, dave: 0.91184, "
288,288,249,video_result/ex_02/frame_detection/frame_detection_debug/frame_249.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_249_crop_0.jpg,0,98,157,162,285,leo 0.98,"leo: 0.97923, dave: 0.94395, "
289,289,249,video_result/ex_02/frame_detection/frame_detection_debug/frame_249.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_249_crop_1.jpg,1,448,149,512,277,dave 0.99,"leo: 0.95780, dave: 0.99271, "
290,290,250,video_result/ex_02/frame_detection/frame_detection_debug/frame_250.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_250_crop_0.jpg,0,98,158,162,286,leo 0.99,"leo: 0.99236, dave: 0.98612, "
291,291,250,video_result/ex_02/frame_detection/frame_detection_debug/frame_250.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_250_crop_1.jpg,1,442,151,506,279,dave 0.99,"leo: 0.92793, dave: 0.99119, "
292,292,251,video_result/ex_02/frame_detection/frame_detection_debug/frame_251.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_251_crop_0.jpg,0,98,158,162,286,leo 0.99,"leo: 0.98648, dave: 0.97789, "
293,293,251,video_result/ex_02/frame_detection/frame_detection_debug/frame_251.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_251_crop_1.jpg,1,442,157,506,285,dave 0.99,"leo: 0.85860, dave: 0.99313, "
294,294,252,video_result/ex_02/frame_detection/frame_detection_debug/frame_252.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_252_crop_0.jpg,0,82,142,178,334,dave 0.99,"leo: 0.96777, dave: 0.98882, "
295,295,252,video_result/ex_02/frame_detection/frame_detection_debug/frame_252.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_252_crop_1.jpg,1,440,158,504,286,dave 0.99,"leo: 0.82136, dave: 0.99356, "
296,296,253,video_result/ex_02/frame_detection/frame_detection_debug/frame_253.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_253_crop_0.jpg,0,82,143,178,335,dave 0.99,"leo: 0.97299, dave: 0.98707, "
297,297,253,video_result/ex_02/frame_detection/frame_detection_debug/frame_253.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_253_crop_1.jpg,1,437,153,501,281,dave 0.99,"leo: 0.94524, dave: 0.99449, "
298,298,254,video_result/ex_02/frame_detection/frame_detection_debug/frame_254.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_254_crop_0.jpg,0,82,144,178,336,dave 0.99,"leo: 0.97399, dave: 0.98607, "
299,299,254,video_result/ex_02/frame_detection/frame_detection_debug/frame_254.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_254_crop_1.jpg,1,436,155,500,283,dave 0.99,"leo: 0.87652, dave: 0.99407, "
300,300,255,video_result/ex_02/frame_detection/frame_detection_debug/frame_255.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_255_crop_0.jpg,0,83,146,179,338,dave 0.98,"leo: 0.95026, dave: 0.98402, "
301,301,255,video_result/ex_02/frame_detection/frame_detection_debug/frame_255.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_255_crop_1.jpg,1,435,157,499,285,dave 1.00,"leo: 0.87338, dave: 0.99504, "
302,302,256,video_result/ex_02/frame_detection/frame_detection_debug/frame_256.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_256_crop_0.jpg,0,84,149,180,341,dave 0.99,"leo: 0.95179, dave: 0.98810, "
303,303,256,video_result/ex_02/frame_detection/frame_detection_debug/frame_256.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_256_crop_1.jpg,1,435,159,499,287,dave 0.99,"leo: 0.89258, dave: 0.99466, "
304,304,257,video_result/ex_02/frame_detection/frame_detection_debug/frame_257.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_257_crop_0.jpg,0,88,152,184,344,dave 0.99,"leo: 0.96689, dave: 0.98781, "
305,305,257,video_result/ex_02/frame_detection/frame_detection_debug/frame_257.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_257_crop_1.jpg,1,431,158,495,286,dave 0.99,"leo: 0.92334, dave: 0.99491, "
306,306,258,video_result/ex_02/frame_detection/frame_detection_debug/frame_258.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_258_crop_0.jpg,0,105,177,169,305,leo 0.98,"leo: 0.98076, dave: 0.78383, "
307,307,258,video_result/ex_02/frame_detection/frame_detection_debug/frame_258.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_258_crop_1.jpg,1,431,159,495,287,dave 1.00,"leo: 0.89844, dave: 0.99515, "
308,308,259,video_result/ex_02/frame_detection/frame_detection_debug/frame_259.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_259_crop_0.jpg,0,90,148,186,340,dave 0.99,"leo: 0.97770, dave: 0.98587, "
309,309,259,video_result/ex_02/frame_detection/frame_detection_debug/frame_259.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_259_crop_1.jpg,1,428,167,492,295,dave 0.99,"leo: 0.83103, dave: 0.99412, "
310,310,260,video_result/ex_02/frame_detection/frame_detection_debug/frame_260.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_260_crop_0.jpg,0,92,153,188,345,dave 0.99,"leo: 0.97725, dave: 0.98774, "
311,311,260,video_result/ex_02/frame_detection/frame_detection_debug/frame_260.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_260_crop_1.jpg,1,427,170,491,298,dave 0.99,"leo: 0.75662, dave: 0.99254, "
312,312,261,video_result/ex_02/frame_detection/frame_detection_debug/frame_261.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_261_crop_0.jpg,0,90,156,186,348,dave 0.99,"leo: 0.96197, dave: 0.98610, "
313,313,261,video_result/ex_02/frame_detection/frame_detection_debug/frame_261.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_261_crop_1.jpg,1,429,168,493,296,dave 0.99,"leo: 0.89660, dave: 0.99469, "
314,314,262,video_result/ex_02/frame_detection/frame_detection_debug/frame_262.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_262_crop_0.jpg,0,91,158,187,350,dave 0.99,"leo: 0.97112, dave: 0.98725, "
315,315,262,video_result/ex_02/frame_detection/frame_detection_debug/frame_262.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_262_crop_1.jpg,1,429,168,493,296,dave 0.99,"leo: 0.86864, dave: 0.99484, "
316,316,263,video_result/ex_02/frame_detection/frame_detection_debug/frame_263.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_263_crop_0.jpg,0,90,162,186,354,dave 0.99,"leo: 0.96055, dave: 0.98792, "
317,317,263,video_result/ex_02/frame_detection/frame_detection_debug/frame_263.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_263_crop_1.jpg,1,431,167,495,295,dave 1.00,"leo: 0.93111, dave: 0.99565, "
318,318,264,video_result/ex_02/frame_detection/frame_detection_debug/frame_264.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_264_crop_0.jpg,0,91,163,187,355,dave 0.99,"leo: 0.96069, dave: 0.98594, "
319,319,264,video_result/ex_02/frame_detection/frame_detection_debug/frame_264.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_264_crop_1.jpg,1,431,170,495,298,dave 1.00,"leo: 0.94719, dave: 0.99585, "
320,320,265,video_result/ex_02/frame_detection/frame_detection_debug/frame_265.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_265_crop_0.jpg,0,91,163,187,355,dave 0.99,"leo: 0.97086, dave: 0.98519, "
321,321,265,video_result/ex_02/frame_detection/frame_detection_debug/frame_265.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_265_crop_1.jpg,1,432,170,496,298,dave 1.00,"leo: 0.92425, dave: 0.99608, "
322,322,266,video_result/ex_02/frame_detection/frame_detection_debug/frame_266.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_266_crop_0.jpg,0,90,163,186,355,dave 0.99,"leo: 0.96601, dave: 0.98827, "
323,323,266,video_result/ex_02/frame_detection/frame_detection_debug/frame_266.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_266_crop_1.jpg,1,433,168,497,296,dave 0.99,"leo: 0.94951, dave: 0.99464, "
324,324,267,video_result/ex_02/frame_detection/frame_detection_debug/frame_267.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_267_crop_0.jpg,0,92,166,188,358,dave 0.99,"leo: 0.96912, dave: 0.98657, "
325,325,267,video_result/ex_02/frame_detection/frame_detection_debug/frame_267.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_267_crop_1.jpg,1,435,170,499,298,dave 0.99,"leo: 0.91800, dave: 0.99360, "
326,326,268,video_result/ex_02/frame_detection/frame_detection_debug/frame_268.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_268_crop_0.jpg,0,422,156,518,348,dave 0.99,"leo: 0.96695, dave: 0.99279, "
327,327,268,video_result/ex_02/frame_detection/frame_detection_debug/frame_268.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_268_crop_1.jpg,1,106,202,170,330,dave 0.99,"leo: 0.96345, dave: 0.98755, "
328,328,269,video_result/ex_02/frame_detection/frame_detection_debug/frame_269.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_269_crop_0.jpg,0,424,156,520,348,dave 0.99,"leo: 0.97368, dave: 0.99382, "
329,329,269,video_result/ex_02/frame_detection/frame_detection_debug/frame_269.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_269_crop_1.jpg,1,106,201,170,329,dave 0.99,"leo: 0.97741, dave: 0.98998, "
330,330,270,video_result/ex_02/frame_detection/frame_detection_debug/frame_270.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_270_crop_0.jpg,0,427,158,523,350,dave 0.99,"leo: 0.97179, dave: 0.99353, "
331,331,270,video_result/ex_02/frame_detection/frame_detection_debug/frame_270.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_270_crop_1.jpg,1,108,203,172,331,dave 0.99,"leo: 0.98169, dave: 0.99399, "
332,332,271,video_result/ex_02/frame_detection/frame_detection_debug/frame_271.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_271_crop_0.jpg,0,447,179,511,307,dave 0.99,"leo: 0.96012, dave: 0.99398, "
333,333,272,video_result/ex_02/frame_detection/frame_detection_debug/frame_272.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_272_crop_0.jpg,0,451,179,515,307,dave 0.99,"leo: 0.98106, dave: 0.99410, "
334,334,273,video_result/ex_02/frame_detection/frame_detection_debug/frame_273.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_273_crop_0.jpg,0,113,201,177,329,leo 0.98,"leo: 0.98328, dave: 0.91271, "
335,335,273,video_result/ex_02/frame_detection/frame_detection_debug/frame_273.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_273_crop_1.jpg,1,454,178,518,306,dave 0.99,"leo: 0.95572, dave: 0.99279, "
336,336,274,video_result/ex_02/frame_detection/frame_detection_debug/frame_274.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_274_crop_0.jpg,0,114,204,178,332,leo 0.98,"leo: 0.98245, dave: 0.95752, "
337,337,274,video_result/ex_02/frame_detection/frame_detection_debug/frame_274.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_274_crop_1.jpg,1,456,178,520,306,dave 0.99,"leo: 0.93122, dave: 0.99434, "
338,338,275,video_result/ex_02/frame_detection/frame_detection_debug/frame_275.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_275_crop_0.jpg,0,458,184,522,312,dave 0.99,"leo: 0.92949, dave: 0.99348, "
339,339,276,video_result/ex_02/frame_detection/frame_detection_debug/frame_276.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_276_crop_0.jpg,0,444,165,540,357,dave 0.99,"leo: 0.97205, dave: 0.99341, "
340,340,277,video_result/ex_02/frame_detection/frame_detection_debug/frame_277.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_277_crop_0.jpg,0,447,170,543,362,dave 0.99,"leo: 0.96258, dave: 0.99475, "
341,341,278,video_result/ex_02/frame_detection/frame_detection_debug/frame_278.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_278_crop_0.jpg,0,448,174,544,366,dave 0.99,"leo: 0.95093, dave: 0.99376, "
342,342,279,video_result/ex_02/frame_detection/frame_detection_debug/frame_279.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_279_crop_0.jpg,0,123,209,187,337,leo 0.97,"leo: 0.97495, dave: 0.96378, "
343,343,279,video_result/ex_02/frame_detection/frame_detection_debug/frame_279.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_279_crop_1.jpg,1,461,189,525,317,dave 0.99,"leo: 0.94761, dave: 0.99385, "
344,344,280,video_result/ex_02/frame_detection/frame_detection_debug/frame_280.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_280_crop_0.jpg,0,126,209,190,337,dave 0.98,"leo: 0.97436, dave: 0.97757, "
345,345,280,video_result/ex_02/frame_detection/frame_detection_debug/frame_280.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_280_crop_1.jpg,1,461,191,525,319,dave 1.00,"leo: 0.95846, dave: 0.99707, "
346,346,281,video_result/ex_02/frame_detection/frame_detection_debug/frame_281.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_281_crop_0.jpg,0,128,205,192,333,leo 0.98,"leo: 0.98018, dave: 0.92669, "
347,347,281,video_result/ex_02/frame_detection/frame_detection_debug/frame_281.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_281_crop_1.jpg,1,461,193,525,321,dave 1.00,"leo: 0.95531, dave: 0.99591, "
348,348,282,video_result/ex_02/frame_detection/frame_detection_debug/frame_282.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_282_crop_0.jpg,0,448,180,544,372,dave 0.99,"leo: 0.96476, dave: 0.99331, "
349,349,283,video_result/ex_02/frame_detection/frame_detection_debug/frame_283.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_283_crop_0.jpg,0,447,180,543,372,dave 0.99,"leo: 0.97161, dave: 0.99409, "
350,350,284,video_result/ex_02/frame_detection/frame_detection_debug/frame_284.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_284_crop_0.jpg,0,448,182,544,374,dave 0.99,"leo: 0.96303, dave: 0.99379, "
351,351,285,video_result/ex_02/frame_detection/frame_detection_debug/frame_285.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_285_crop_0.jpg,0,459,200,523,328,dave 0.99,"leo: 0.92998, dave: 0.99389, "
352,352,286,video_result/ex_02/frame_detection/frame_detection_debug/frame_286.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_286_crop_0.jpg,0,459,196,523,324,dave 0.99,"leo: 0.93449, dave: 0.98978, "
353,353,287,video_result/ex_02/frame_detection/frame_detection_debug/frame_287.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_287_crop_0.jpg,0,457,203,521,331,dave 0.99,"leo: 0.94677, dave: 0.99454, "
354,354,288,video_result/ex_02/frame_detection/frame_detection_debug/frame_288.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_288_crop_0.jpg,0,455,205,519,333,dave 0.99,"leo: 0.96058, dave: 0.99447, "
355,355,289,video_result/ex_02/frame_detection/frame_detection_debug/frame_289.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_289_crop_0.jpg,0,434,192,530,384,dave 0.99,"leo: 0.97010, dave: 0.99212, "
356,356,290,video_result/ex_02/frame_detection/frame_detection_debug/frame_290.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_290_crop_0.jpg,0,434,192,530,384,dave 0.99,"leo: 0.97828, dave: 0.99377, "
357,357,291,video_result/ex_02/frame_detection/frame_detection_debug/frame_291.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_291_crop_0.jpg,0,432,193,528,385,dave 0.99,"leo: 0.97844, dave: 0.99235, "
358,358,292,video_result/ex_02/frame_detection/frame_detection_debug/frame_292.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_292_crop_0.jpg,0,430,193,526,385,dave 0.99,"leo: 0.96342, dave: 0.99307, "
359,359,293,video_result/ex_02/frame_detection/frame_detection_debug/frame_293.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_293_crop_0.jpg,0,428,196,524,388,dave 0.99,"leo: 0.95881, dave: 0.99379, "
360,360,293,video_result/ex_02/frame_detection/frame_detection_debug/frame_293.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_293_crop_1.jpg,1,167,221,231,349,dave 0.99,"leo: 0.97023, dave: 0.98713, "
361,361,294,video_result/ex_02/frame_detection/frame_detection_debug/frame_294.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_294_crop_0.jpg,0,422,200,518,392,dave 0.99,"leo: 0.94900, dave: 0.99343, "
362,362,294,video_result/ex_02/frame_detection/frame_detection_debug/frame_294.jpg,video_result/ex_02/frame_detection/frame_detection_crop/frame_294_crop_1.jpg,1,172,219,236,347,dave 0.99,"leo: 0.97499, dave: 0.98965, "
